Florida Player 1,Florida Player 2,Florida Player 3,Florida Player 4,Florida Player 5,Opponent Player 1,Opponent Player 2,Opponent Player 3,Opponent Player 4,Opponent Player 5,Start Time,Finish Time,Florida Bigs,Opponent Bigs,Florida Starting Score,Florida Ending Score,Opponent Starting Score,Opponent Ending Score,Florida 2PFGM,Florida 2PFGA,Florida PFGM,Florida PFGA,Florida 3PFGM,Florida 3PFGA,Florida FTM,Florida FTA,Florida TO,Florida ORB,Florida DRB,Florida PF,Florida BLK,Opponent 2PFGM,Opponent 2PFGA,Opponent PFGM,Opponent PFGA,Opponent 3PFGM,Opponent 3PFGA,Opponent FTM,Opponent FTA,Opponent TO,Opponent ORB,Opponent DRB,Opponent PF,Opponent BLK
Egor Koulechov,Chris Chiozza,KeVaughn Allen,Kevarrius Hayes,Keith Stone,Jaylen Barford,Darious Hall,Daryl Macon,Daniel Gafford,Adrio Bailey,974,918,1,1,37,41,42,42,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Egor Koulechov,Chris Chiozza,KeVaughn Allen,Kevarrius Hayes,Keith Stone,Anton Beard,Jaylen Barford,Daryl Macon,Daniel Gafford,Adrio Bailey,918,826,1,1,41,41,42,45,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,2,1,0
Jalen Hudson,Chris Chiozza,KeVaughn Allen,Kevarrius Hayes,Keith Stone,Anton Beard,Jaylen Barford,Daryl Macon,Daniel Gafford,Adrio Bailey,826,826,1,1,41,41,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalen Hudson,Chris Chiozza,KeVaughn Allen,Kevarrius Hayes,Keith Stone,Anton Beard,Daryl Macon,Trey Thompson,Darious Hall,Adrio Bailey,826,791,1,1,41,43,45,45,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Jalen Hudson,Chris Chiozza,KeVaughn Allen,Kevarrius Hayes,Keith Stone,C.J. Jones,Anton Beard,Trey Thompson,Darious Hall,Adrio Bailey,791,791,1,1,43,43,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalen Hudson,Chris Chiozza,KeVaughn Allen,Kevarrius Hayes,Keith Stone,C.J. Jones,Arlando Cook,Anton Beard,Darious Hall,Trey Thompson,791,756,1,1,43,43,45,46,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0
Jalen Hudson,Chris Chiozza,Kevarrius Hayes,Keith Stone,Mike Okauru,C.J. Jones,Arlando Cook,Anton Beard,Darious Hall,Trey Thompson,756,724,1,1,43,43,46,46,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Jalen Hudson,Chris Chiozza,Kevarrius Hayes,Keith Stone,Mike Okauru,C.J. Jones,Arlando Cook,Anton Beard,Darious Hall,Trey Thompson,724,724,1,1,43,43,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egor Koulechov,Jalen Hudson,Chris Chiozza,Keith Stone,Mike Okauru,C.J. Jones,Arlando Cook,Anton Beard,Darious Hall,Trey Thompson,724,724,0,1,43,43,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egor Koulechov,Jalen Hudson,KeVaughn Allen,Keith Stone,Mike Okauru,C.J. Jones,Arlando Cook,Anton Beard,Darious Hall,Trey Thompson,724,724,0,1,43,43,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egor Koulechov,Jalen Hudson,KeVaughn Allen,Keith Stone,Mike Okauru,C.J. Jones,Arlando Cook,Jaylen Barford,Trey Thompson,Darious Hall,724,576,0,1,43,48,46,50,1,2,0,0,1,1,0,0,0,0,1,1,0,2,3,0,0,0,2,0,0,0,2,1,1,0
Egor Koulechov,Jalen Hudson,KeVaughn Allen,Keith Stone,Mike Okauru,Arlando Cook,Anton Beard,Jaylen Barford,Daryl Macon,Daniel Gafford,576,576,0,1,48,48,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Keith Stone,Mike Okauru,Arlando Cook,Anton Beard,Jaylen Barford,Daryl Macon,Daniel Gafford,576,434,1,1,48,48,50,55,0,1,0,0,0,3,0,0,0,0,0,3,0,1,1,0,0,0,0,3,4,0,0,4,0,0
Egor Koulechov,Jalen Hudson,Chris Chiozza,KeVaughn Allen,Kevarrius Hayes,Arlando Cook,Anton Beard,Jaylen Barford,Daryl Macon,Daniel Gafford,434,348,1,1,48,48,55,62,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,2,3,0,0,1,1,0
Egor Koulechov,Jalen Hudson,Chris Chiozza,Kevarrius Hayes,Deaundrae Ballard,Arlando Cook,Anton Beard,Jaylen Barford,Daryl Macon,Daniel Gafford,348,307,1,1,48,49,62,62,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
Egor Koulechov,Chris Chiozza,Kevarrius Hayes,Deaundrae Ballard,Keith Stone,Arlando Cook,Anton Beard,Jaylen Barford,Daryl Macon,Daniel Gafford,307,169,1,1,49,55,62,66,1,1,0,0,1,2,1,1,0,1,0,1,0,2,5,0,0,0,0,0,0,0,3,0,0,0
Jalen Hudson,Chris Chiozza,KeVaughn Allen,Kevarrius Hayes,Keith Stone,Arlando Cook,Anton Beard,Jaylen Barford,Daryl Macon,Daniel Gafford,169,138,1,1,55,57,66,66,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Jalen Hudson,Dontay Bassett,Chris Chiozza,KeVaughn Allen,Keith Stone,Arlando Cook,Anton Beard,Jaylen Barford,Daryl Macon,Daniel Gafford,138,103,1,1,57,58,66,68,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Jalen Hudson,Chris Chiozza,KeVaughn Allen,Kevarrius Hayes,Keith Stone,Arlando Cook,Anton Beard,Jaylen Barford,Daryl Macon,Daniel Gafford,103,86,1,1,58,58,68,69,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2,0,0,1,0,0
Egor Koulechov,Jalen Hudson,Chris Chiozza,KeVaughn Allen,Keith Stone,Arlando Cook,Anton Beard,Jaylen Barford,Daryl Macon,Daniel Gafford,86,68,0,1,58,60,69,69,1,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0
Egor Koulechov,Jalen Hudson,Chris Chiozza,KeVaughn Allen,Keith Stone,Anton Beard,Jaylen Barford,Daryl Macon,Trey Thompson,Daniel Gafford,68,68,0,2,60,60,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalen Hudson,Chris Chiozza,KeVaughn Allen,Deaundrae Ballard,Mike Okauru,Anton Beard,Jaylen Barford,Daryl Macon,Trey Thompson,Daniel Gafford,68,68,0,2,60,60,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Egor Koulechov,Jalen Hudson,Chris Chiozza,KeVaughn Allen,Keith Stone,Anton Beard,Jaylen Barford,Daryl Macon,Trey Thompson,Daniel Gafford,68,64,0,2,60,60,69,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Jalen Hudson,Chris Chiozza,KeVaughn Allen,Deaundrae Ballard,Keith Stone,Anton Beard,Jaylen Barford,Daryl Macon,Trey Thompson,Daniel Gafford,64,51,0,2,60,61,69,71,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,1,0,0
Egor Koulechov,Jalen Hudson,Chris Chiozza,KeVaughn Allen,Keith Stone,Anton Beard,Jaylen Barford,Daryl Macon,Trey Thompson,Daniel Gafford,51,33,0,2,61,64,71,74,0,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,3,4,0,0,0,1,0
Jalen Hudson,Chris Chiozza,KeVaughn Allen,Deaundrae Ballard,Keith Stone,Anton Beard,Jaylen Barford,Daryl Macon,Trey Thompson,Daniel Gafford,33,33,0,2,64,65,74,74,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalen Hudson,Chris Chiozza,KeVaughn Allen,Deaundrae Ballard,Mike Okauru,Anton Beard,Jaylen Barford,Daryl Macon,Trey Thompson,Daniel Gafford,33,33,0,2,65,65,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalen Hudson,Chris Chiozza,KeVaughn Allen,Deaundrae Ballard,Mike Okauru,C.J. Jones,Anton Beard,Jaylen Barford,Daryl Macon,Trey Thompson,33,30,0,1,65,66,74,75,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Jalen Hudson,Chris Chiozza,KeVaughn Allen,Deaundrae Ballard,Mike Okauru,Anton Beard,Jaylen Barford,Daryl Macon,Trey Thompson,Daniel Gafford,30,26,0,2,66,69,75,77,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,1,0
Egor Koulechov,Jalen Hudson,Chris Chiozza,KeVaughn Allen,Mike Okauru,Anton Beard,Jaylen Barford,Daryl Macon,Trey Thompson,Daniel Gafford,26,26,0,2,69,69,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egor Koulechov,Jalen Hudson,Chris Chiozza,KeVaughn Allen,Kevarrius Hayes,Anton Beard,Jaylen Barford,Daryl Macon,Trey Thompson,Daniel Gafford,26,0,1,2,69,72,77,80,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
