Florida Player 1,Florida Player 2,Florida Player 3,Florida Player 4,Florida Player 5,Opponent Player 1,Opponent Player 2,Opponent Player 3,Opponent Player 4,Opponent Player 5,Start Time,Finish Time,Florida Bigs,Opponent Bigs,Florida Starting Score,Florida Ending Score,Opponent Starting Score,Opponent Ending Score,Florida 2PFGM,Florida 2PFGA,Florida PFGM,Florida PFGA,Florida 3PFGM,Florida 3PFGA,Florida FTM,Florida FTA,Florida TO,Florida ORB,Florida DRB,Florida PF,Florida BLK,Opponent 2PFGM,Opponent 2PFGA,Opponent PFGM,Opponent PFGA,Opponent 3PFGM,Opponent 3PFGA,Opponent FTM,Opponent FTA,Opponent TO,Opponent ORB,Opponent DRB,Opponent PF,Opponent BLK
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Aamir Simms,Donte Grantham,Gabe DeVoe,Marcquise Reed,Shelton Mitchell,1107,1107,1,0,42,42,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Donte Grantham,Gabe DeVoe,Marcquise Reed,Mark Donnal,Shelton Mitchell,1107,1015,1,0,42,47,33,36,1,1,0,0,1,1,0,0,0,0,0,1,0,1,2,0,0,0,0,1,1,1,1,0,0,0
Chris Chiozza,Deaundrae Ballard,Egor Koulechov,KeVaughn Allen,Kevarrius Hayes,Donte Grantham,Gabe DeVoe,Marcquise Reed,Mark Donnal,Shelton Mitchell,1015,985,1,0,47,47,36,38,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0
Chris Chiozza,Egor Koulechov,KeVaughn Allen,Kevarrius Hayes,Mike Okauru,Donte Grantham,Gabe DeVoe,Marcquise Reed,Mark Donnal,Shelton Mitchell,985,946,1,0,47,49,38,39,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Chris Chiozza,Egor Koulechov,Gorjok Gak,Jalen Hudson,Mike Okauru,Donte Grantham,Gabe DeVoe,Marcquise Reed,Mark Donnal,Shelton Mitchell,946,897,1,0,49,49,39,43,0,2,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,2,4,0,0,2,0,1
Chris Chiozza,Gorjok Gak,Jalen Hudson,KeVaughn Allen,Mike Okauru,Donte Grantham,Gabe DeVoe,Marcquise Reed,Mark Donnal,Shelton Mitchell,897,858,1,0,49,49,43,47,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,4,4,0,0,1,0,0
Chris Chiozza,Egor Koulechov,Gorjok Gak,Jalen Hudson,KeVaughn Allen,Donte Grantham,Gabe DeVoe,Marcquise Reed,Mark Donnal,Shelton Mitchell,858,808,1,0,49,49,47,47,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Donte Grantham,Gabe DeVoe,Marcquise Reed,Mark Donnal,Shelton Mitchell,808,760,1,0,49,51,47,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Clyde Trapp,Donte Grantham,Gabe DeVoe,Marcquise Reed,Mark Donnal,760,712,1,0,51,51,47,49,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
Chris Chiozza,Deaundrae Ballard,Jalen Hudson,KeVaughn Allen,Keith Stone,Clyde Trapp,Donte Grantham,Gabe DeVoe,Marcquise Reed,Mark Donnal,712,667,0,0,51,54,49,49,1,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Deaundrae Ballard,Gorjok Gak,Jalen Hudson,KeVaughn Allen,Keith Stone,Clyde Trapp,Donte Grantham,Gabe DeVoe,Marcquise Reed,Mark Donnal,667,564,1,0,54,59,49,51,1,1,0,0,1,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
Deaundrae Ballard,Gorjok Gak,Jalen Hudson,KeVaughn Allen,Keith Stone,Donte Grantham,Elijah Thomas,Gabe DeVoe,Marcquise Reed,Shelton Mitchell,564,487,1,1,59,59,51,53,0,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0
Chris Chiozza,Deaundrae Ballard,Gorjok Gak,KeVaughn Allen,Keith Stone,Donte Grantham,Elijah Thomas,Gabe DeVoe,Marcquise Reed,Shelton Mitchell,487,379,1,1,59,64,53,57,1,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1
Chris Chiozza,Deaundrae Ballard,Egor Koulechov,Gorjok Gak,Jalen Hudson,Donte Grantham,Elijah Thomas,Gabe DeVoe,Marcquise Reed,Shelton Mitchell,379,367,1,1,64,64,57,57,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Chris Chiozza,Deaundrae Ballard,Egor Koulechov,Jalen Hudson,Kevarrius Hayes,Donte Grantham,Elijah Thomas,Gabe DeVoe,Marcquise Reed,Shelton Mitchell,367,344,1,1,64,64,57,57,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Donte Grantham,Elijah Thomas,Gabe DeVoe,Marcquise Reed,Shelton Mitchell,344,289,1,1,64,66,57,58,1,1,0,0,0,1,0,0,1,1,1,1,0,0,2,0,0,0,0,1,1,0,1,0,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,David Skara,Donte Grantham,Elijah Thomas,Gabe DeVoe,Marcquise Reed,289,86,1,1,66,68,58,67,1,6,0,0,0,2,0,0,0,2,1,2,0,1,1,0,0,1,1,4,5,1,0,5,1,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Donte Grantham,Elijah Thomas,Gabe DeVoe,Marcquise Reed,Shelton Mitchell,86,86,1,1,68,68,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Jalen Hudson,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Donte Grantham,Elijah Thomas,Gabe DeVoe,Marcquise Reed,Shelton Mitchell,86,32,1,1,68,68,67,69,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0
Chris Chiozza,Jalen Hudson,KeVaughn Allen,Keith Stone,Kevarrius Hayes,David Skara,Donte Grantham,Elijah Thomas,Gabe DeVoe,Marcquise Reed,32,32,1,1,68,68,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,David Skara,Donte Grantham,Elijah Thomas,Gabe DeVoe,Marcquise Reed,32,4,1,1,68,68,69,69,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Keith Stone,David Skara,Donte Grantham,Elijah Thomas,Gabe DeVoe,Marcquise Reed,4,4,0,1,68,68,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Keith Stone,David Skara,Donte Grantham,Gabe DeVoe,Marcquise Reed,Shelton Mitchell,4,2,0,0,68,68,69,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Keith Stone,David Skara,Donte Grantham,Elijah Thomas,Gabe DeVoe,Marcquise Reed,2,2,0,1,68,68,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Jalen Hudson,KeVaughn Allen,Keith Stone,Kevarrius Hayes,David Skara,Donte Grantham,Elijah Thomas,Gabe DeVoe,Marcquise Reed,2,0,1,1,68,69,71,71,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0
