Florida Player 1,Florida Player 2,Florida Player 3,Florida Player 4,Florida Player 5,Opponent Player 1,Opponent Player 2,Opponent Player 3,Opponent Player 4,Opponent Player 5,Start Time,Finish Time,Florida Bigs,Opponent Bigs,Florida Starting Score,Florida Ending Score,Opponent Starting Score,Opponent Ending Score,Florida 2PFGM,Florida 2PFGA,Florida PFGM,Florida PFGA,Florida 3PFGM,Florida 3PFGA,Florida FTM,Florida FTA,Florida TO,Florida ORB,Florida DRB,Florida PF,Florida BLK,Opponent 2PFGM,Opponent 2PFGA,Opponent PFGM,Opponent PFGA,Opponent 3PFGM,Opponent 3PFGA,Opponent FTM,Opponent FTA,Opponent TO,Opponent ORB,Opponent DRB,Opponent PF,Opponent BLK
Chris Chiozza,Dontay Bassett,Egor Koulechov,Keith Stone,Mike Okauru,Frank Booker,Jason Cudd,Justin Minaya,Maik Kotsar,Wesley Myers,241,235,1,0,30,30,16,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
Dontay Bassett,Egor Koulechov,KeVaughn Allen,Keith Stone,Mike Okauru,Frank Booker,Jason Cudd,Justin Minaya,Maik Kotsar,Wesley Myers,235,181,1,0,30,32,16,18,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Dontay Bassett,Egor Koulechov,KeVaughn Allen,Keith Stone,Mike Okauru,Frank Booker,Hassani Gravett,Jason Cudd,Justin Minaya,Maik Kotsar,181,94,1,0,32,36,18,18,2,2,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1
Dontay Bassett,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Keith Stone,Frank Booker,Hassani Gravett,Jason Cudd,Justin Minaya,Maik Kotsar,94,0,1,0,36,41,18,20,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,Keith Stone,Kevarrius Hayes,Frank Booker,Hassani Gravett,Jason Cudd,Justin Minaya,Maik Kotsar,1200,1200,1,0,41,41,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,Keith Stone,Kevarrius Hayes,Chris Silva,Evan Hinson,Hassani Gravett,Justin Minaya,Maik Kotsar,1200,1024,1,1,41,43,20,24,1,2,0,0,0,1,0,2,2,2,2,2,0,2,4,0,0,0,0,0,0,0,0,1,1,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,Keith Stone,Kevarrius Hayes,Chris Silva,Evan Hinson,Frank Booker,Hassani Gravett,Maik Kotsar,1024,987,1,1,43,43,24,24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Chris Chiozza,Egor Koulechov,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Chris Silva,Evan Hinson,Frank Booker,Hassani Gravett,Maik Kotsar,987,987,1,1,43,43,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Egor Koulechov,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Chris Silva,Evan Hinson,Frank Booker,Maik Kotsar,Wesley Myers,987,949,1,1,43,45,24,26,1,2,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0
Chris Chiozza,Deaundrae Ballard,Egor Koulechov,Gorjok Gak,KeVaughn Allen,Chris Silva,Evan Hinson,Frank Booker,Maik Kotsar,Wesley Myers,949,949,1,1,45,45,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Deaundrae Ballard,Egor Koulechov,Gorjok Gak,KeVaughn Allen,Chris Silva,Evan Hinson,Frank Booker,Kory Holden,Maik Kotsar,949,925,1,1,45,45,26,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
Chris Chiozza,Deaundrae Ballard,Egor Koulechov,Gorjok Gak,KeVaughn Allen,Chris Silva,Frank Booker,Justin Minaya,Kory Holden,Maik Kotsar,925,818,1,1,45,51,26,31,3,3,0,0,0,0,0,0,1,0,1,1,0,1,2,0,0,1,1,0,1,0,0,0,0,0
Chris Chiozza,Deaundrae Ballard,Dontay Bassett,Egor Koulechov,Mike Okauru,Chris Silva,Frank Booker,Justin Minaya,Kory Holden,Maik Kotsar,818,818,1,1,51,51,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Deaundrae Ballard,Dontay Bassett,Egor Koulechov,Mike Okauru,Chris Silva,Felipe Haase,Frank Booker,Justin Minaya,Kory Holden,818,792,1,1,51,51,31,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
Chris Chiozza,Deaundrae Ballard,Dontay Bassett,Egor Koulechov,Mike Okauru,Chris Silva,Felipe Haase,Frank Booker,Hassani Gravett,Justin Minaya,792,772,1,1,51,52,32,32,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Chris Chiozza,Dontay Bassett,Egor Koulechov,Jalen Hudson,Mike Okauru,Chris Silva,Felipe Haase,Frank Booker,Hassani Gravett,Justin Minaya,772,772,1,1,52,52,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Dontay Bassett,Egor Koulechov,Jalen Hudson,Mike Okauru,Chris Silva,Felipe Haase,Frank Booker,Justin Minaya,Wesley Myers,772,687,1,1,52,55,32,32,1,2,0,0,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0
Jalen Hudson,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Mike Okauru,Chris Silva,Felipe Haase,Frank Booker,Justin Minaya,Wesley Myers,687,687,1,1,55,55,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalen Hudson,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Mike Okauru,Chris Silva,Evan Hinson,Felipe Haase,Frank Booker,Wesley Myers,687,665,1,1,55,56,32,32,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Jalen Hudson,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Mike Okauru,David Beatty,Felipe Haase,Frank Booker,Maik Kotsar,Wesley Myers,665,624,1,0,56,58,32,32,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Jalen Hudson,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Mike Okauru,Chris Silva,David Beatty,Frank Booker,Maik Kotsar,Wesley Myers,624,567,1,1,58,58,32,34,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2,1
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Chris Silva,David Beatty,Frank Booker,Maik Kotsar,Wesley Myers,567,537,1,1,58,58,34,34,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,David Beatty,Frank Booker,Jason Cudd,Maik Kotsar,Wesley Myers,537,467,1,0,58,58,34,35,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,1,1,0,1,1,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,David Beatty,Frank Booker,Hassani Gravett,Jason Cudd,Maik Kotsar,467,467,1,0,58,58,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Egor Koulechov,KeVaughn Allen,Keith Stone,Kevarrius Hayes,David Beatty,Frank Booker,Hassani Gravett,Jason Cudd,Maik Kotsar,467,373,1,0,58,59,35,35,0,0,0,0,0,1,1,1,1,0,2,1,0,0,1,0,0,0,0,0,1,1,0,1,3,0
Chris Chiozza,Egor Koulechov,KeVaughn Allen,Keith Stone,Kevarrius Hayes,David Beatty,Frank Booker,Jason Cudd,Kory Holden,Maik Kotsar,373,373,1,0,59,59,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,Keith Stone,Kevarrius Hayes,David Beatty,Frank Booker,Jason Cudd,Kory Holden,Maik Kotsar,373,360,1,0,59,59,35,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Chris Chiozza,Dontay Bassett,Egor Koulechov,Jalen Hudson,Keith Stone,David Beatty,Frank Booker,Jason Cudd,Kory Holden,Maik Kotsar,360,287,1,0,59,61,35,35,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Chris Chiozza,Dontay Bassett,Egor Koulechov,Jalen Hudson,Keith Stone,Chris Silva,David Beatty,Frank Booker,Kory Holden,Maik Kotsar,287,287,1,1,61,61,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dontay Bassett,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Keith Stone,Chris Silva,David Beatty,Frank Booker,Kory Holden,Maik Kotsar,287,282,1,1,61,61,35,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Dontay Bassett,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Keith Stone,Chris Silva,David Beatty,Frank Booker,Maik Kotsar,Wesley Myers,282,266,1,1,61,61,35,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0
Chris Chiozza,Dontay Bassett,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Chris Silva,David Beatty,Frank Booker,Maik Kotsar,Wesley Myers,266,234,1,1,61,61,36,36,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Dontay Bassett,Egor Koulechov,Jalen Hudson,KeVaughn Allen,David Beatty,Frank Booker,Jason Cudd,Maik Kotsar,Wesley Myers,234,177,1,0,61,61,36,36,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Deaundrae Ballard,Dontay Bassett,Jalen Hudson,KeVaughn Allen,Mike Okauru,David Beatty,Frank Booker,Jason Cudd,Maik Kotsar,Wesley Myers,177,154,1,0,61,61,36,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Deaundrae Ballard,Dontay Bassett,Gorjok Gak,KeVaughn Allen,Mike Okauru,David Beatty,Frank Booker,Jason Cudd,Maik Kotsar,Wesley Myers,154,0,2,0,61,65,36,41,2,2,0,0,0,1,0,0,1,1,2,2,1,0,2,0,1,0,1,5,5,0,1,0,0,0
