Florida Player 1,Florida Player 2,Florida Player 3,Florida Player 4,Florida Player 5,Opponent Player 1,Opponent Player 2,Opponent Player 3,Opponent Player 4,Opponent Player 5,Start Time,Finish Time,Florida Bigs,Opponent Bigs,Florida Starting Score,Florida Ending Score,Opponent Starting Score,Opponent Ending Score,Florida 2PFGM,Florida 2PFGA,Florida PFGM,Florida PFGA,Florida 3PFGM,Florida 3PFGA,Florida FTM,Florida FTA,Florida TO,Florida ORB,Florida DRB,Florida PF,Florida BLK,Opponent 2PFGM,Opponent 2PFGA,Opponent PFGM,Opponent PFGA,Opponent 3PFGM,Opponent 3PFGA,Opponent FTM,Opponent FTA,Opponent TO,Opponent ORB,Opponent DRB,Opponent PF,Opponent BLK
Chris Chiozza,Deaundrae Ballard,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Elijah Jordan,Iba Camara,Jacoby Armstrong,John Ogwuche,Jordan Reed,722,722,0,1,44,44,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Elijah Jordan,Iba Camara,Jacoby Armstrong,John Ogwuche,Jordan Reed,722,695,1,1,44,45,40,40,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Elijah Jordan,Iba Camara,John Ogwuche,Jordan Reed,Tanner Leissner,695,658,1,1,45,47,40,43,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Elijah Jordan,Jacoby Armstrong,John Ogwuche,Jordan Reed,Tanner Leissner,658,494,1,0,47,52,43,49,1,2,0,0,0,1,3,3,1,0,0,0,0,0,0,0,0,2,2,0,0,3,0,2,2,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Elijah Jordan,Iba Camara,Jacoby Armstrong,John Ogwuche,Jordan Reed,494,494,1,1,52,52,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Egor Koulechov,Gorjok Gak,Jalen Hudson,KeVaughn Allen,Elijah Jordan,Iba Camara,Jacoby Armstrong,John Ogwuche,Jordan Reed,494,456,1,1,52,55,49,51,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Egor Koulechov,Gorjok Gak,Jalen Hudson,KeVaughn Allen,Elijah Jordan,Jacoby Armstrong,John Ogwuche,Jordan Reed,Tanner Leissner,456,456,1,0,55,55,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Elijah Jordan,Jacoby Armstrong,John Ogwuche,Jordan Reed,Tanner Leissner,456,420,1,0,55,57,51,53,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,0,1,0,0,2,2,0,0,0,1,0
Egor Koulechov,Jalen Hudson,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Elijah Jordan,Jacoby Armstrong,John Ogwuche,Jordan Reed,Tanner Leissner,420,366,1,0,57,58,53,55,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
Egor Koulechov,Jalen Hudson,KeVaughn Allen,Keith Stone,Kevarrius Hayes,David Watkins,Elijah Jordan,John Ogwuche,Jordan Reed,Tanner Leissner,366,323,1,0,58,60,55,55,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Egor Koulechov,Jalen Hudson,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Elijah Jordan,Iba Camara,Jacoby Armstrong,Jordan Reed,Tanner Leissner,323,169,1,1,60,64,55,61,2,2,0,0,0,2,0,0,0,1,2,0,0,0,1,0,0,2,3,0,0,0,0,1,1,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,Keith Stone,Kevarrius Hayes,Elijah Jordan,Iba Camara,Jacoby Armstrong,Jordan Reed,Tanner Leissner,169,132,1,1,64,66,61,61,0,1,0,0,0,0,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
Chris Chiozza,Jalen Hudson,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Elijah Jordan,Iba Camara,Jacoby Armstrong,Jordan Reed,Tanner Leissner,132,0,1,1,66,70,61,63,1,1,0,0,0,0,2,2,0,0,2,0,0,1,2,0,0,0,2,0,0,0,1,0,1,0
