Florida Player 1,Florida Player 2,Florida Player 3,Florida Player 4,Florida Player 5,Opponent Player 1,Opponent Player 2,Opponent Player 3,Opponent Player 4,Opponent Player 5,Start Time,Finish Time,Florida Bigs,Opponent Bigs,Florida Starting Score,Florida Ending Score,Opponent Starting Score,Opponent Ending Score,Florida 2PFGM,Florida 2PFGA,Florida PFGM,Florida PFGA,Florida 3PFGM,Florida 3PFGA,Florida FTM,Florida FTA,Florida TO,Florida ORB,Florida DRB,Florida PF,Florida BLK,Opponent 2PFGM,Opponent 2PFGA,Opponent PFGM,Opponent PFGA,Opponent 3PFGM,Opponent 3PFGA,Opponent FTM,Opponent FTA,Opponent TO,Opponent ORB,Opponent DRB,Opponent PF,Opponent BLK
Jalen Hudson,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Mike Okauru,Adarius Avery,Cameron Krutwig,Donte Ingram,Lucas Williamson,Marques Townes,79,0,1,1,27,31,32,34,2,2,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0
Chris Chiozza,Deaundrae Ballard,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Adarius Avery,Cameron Krutwig,Donte Ingram,Lucas Williamson,Marques Townes,1200,1200,1,1,31,31,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Deaundrae Ballard,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Aundre Jackson,Cameron Krutwig,Donte Ingram,Lucas Williamson,Marques Townes,1200,1150,1,1,31,33,34,36,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0
Chris Chiozza,Deaundrae Ballard,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Aundre Jackson,Cameron Krutwig,Cameron Satterwhite,Donte Ingram,Marques Townes,1150,1051,1,1,33,36,36,38,1,2,0,0,0,1,1,1,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0
Chris Chiozza,Deaundrae Ballard,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Adarius Avery,Aundre Jackson,Cameron Krutwig,Cameron Satterwhite,Donte Ingram,1051,1051,1,1,36,36,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Deaundrae Ballard,Egor Koulechov,KeVaughn Allen,Kevarrius Hayes,Adarius Avery,Aundre Jackson,Cameron Krutwig,Cameron Satterwhite,Donte Ingram,1051,951,1,1,36,39,38,42,1,2,0,0,0,0,1,1,0,0,0,1,0,2,2,0,0,0,1,0,0,1,1,1,0,0
Chris Chiozza,Deaundrae Ballard,Egor Koulechov,Gorjok Gak,KeVaughn Allen,Adarius Avery,Aundre Jackson,Cameron Krutwig,Cameron Satterwhite,Donte Ingram,951,707,1,1,39,43,42,49,2,4,0,0,0,2,0,0,0,1,1,1,0,2,3,0,0,1,1,0,1,0,0,3,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,Keith Stone,Kevarrius Hayes,Adarius Avery,Aundre Jackson,Cameron Krutwig,Cameron Satterwhite,Donte Ingram,707,707,1,1,43,43,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,Keith Stone,Kevarrius Hayes,Adarius Avery,Aundre Jackson,Bruno Skokna,Cameron Satterwhite,Donte Ingram,707,676,1,0,43,45,49,51,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,Keith Stone,Kevarrius Hayes,Aundre Jackson,Bruno Skokna,Donte Ingram,Lucas Williamson,Marques Townes,676,676,1,0,45,45,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Deaundrae Ballard,Egor Koulechov,Jalen Hudson,Keith Stone,Aundre Jackson,Bruno Skokna,Donte Ingram,Lucas Williamson,Marques Townes,676,664,0,0,45,46,51,51,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Keith Stone,Aundre Jackson,Bruno Skokna,Donte Ingram,Lucas Williamson,Marques Townes,664,647,0,0,46,46,51,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Keith Stone,Aundre Jackson,Cameron Krutwig,Donte Ingram,Lucas Williamson,Marques Townes,647,647,0,1,46,46,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egor Koulechov,Jalen Hudson,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Aundre Jackson,Cameron Krutwig,Donte Ingram,Lucas Williamson,Marques Townes,647,586,1,1,46,46,51,51,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Egor Koulechov,Jalen Hudson,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Adarius Avery,Cameron Krutwig,Cameron Satterwhite,Donte Ingram,Marques Townes,586,586,1,1,46,46,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Jalen Hudson,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Adarius Avery,Cameron Krutwig,Cameron Satterwhite,Donte Ingram,Marques Townes,586,416,1,1,46,50,51,55,0,0,0,0,1,2,1,2,1,0,2,1,1,2,3,0,1,0,0,0,0,0,0,2,2,0
Chris Chiozza,Jalen Hudson,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Aundre Jackson,Cameron Krutwig,Cameron Satterwhite,Donte Ingram,Marques Townes,416,416,1,1,50,50,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Deaundrae Ballard,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Aundre Jackson,Cameron Krutwig,Cameron Satterwhite,Donte Ingram,Marques Townes,416,357,1,1,50,52,55,57,1,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Chris Chiozza,Deaundrae Ballard,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Aundre Jackson,Cameron Krutwig,Cameron Satterwhite,Donte Ingram,Lucas Williamson,357,357,1,1,52,52,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Aundre Jackson,Cameron Krutwig,Cameron Satterwhite,Donte Ingram,Lucas Williamson,357,275,1,1,52,54,57,59,1,2,0,0,0,2,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Adarius Avery,Aundre Jackson,Cameron Krutwig,Cameron Satterwhite,Donte Ingram,275,143,1,1,54,57,59,61,1,2,0,1,0,1,1,1,0,1,2,0,0,1,2,0,0,0,1,0,0,0,0,2,1,1
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Aundre Jackson,Cameron Krutwig,Cameron Satterwhite,Donte Ingram,Lucas Williamson,143,35,1,1,57,59,61,61,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Adarius Avery,Cameron Krutwig,Cameron Satterwhite,Donte Ingram,Lucas Williamson,35,21,1,1,59,59,61,61,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Aundre Jackson,Cameron Krutwig,Cameron Satterwhite,Donte Ingram,Lucas Williamson,21,21,1,1,59,59,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Jalen Hudson,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Aundre Jackson,Cameron Krutwig,Cameron Satterwhite,Donte Ingram,Lucas Williamson,21,16,1,1,59,59,61,62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Aundre Jackson,Cameron Krutwig,Cameron Satterwhite,Donte Ingram,Lucas Williamson,16,16,1,1,59,59,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Adarius Avery,Cameron Krutwig,Donte Ingram,Lucas Williamson,Marques Townes,16,2,1,1,59,59,62,63,0,2,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Cameron Krutwig,Cameron Satterwhite,Donte Ingram,Lucas Williamson,Marques Townes,2,1,1,1,59,59,63,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Adarius Avery,Cameron Krutwig,Donte Ingram,Lucas Williamson,Marques Townes,1,0,1,1,59,59,64,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
